transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,anomaly_montant,anomaly_score,is_anomaly,zscore_montant,anomaly_montant_z,zscore_score,anomaly_score_z,annee,mois,trimestre,jour_semaine,montant_eur_verifie,montant_eur_diff,categorie_risque,solde_net,nb_transactions,montant_moyen,nb_produits_distincts,taux_rejet
TXN000694,CLI0046,2022-06-05 11:57:00,293.13,EUR,1.0,293.13,Interets,Livret A,Bordeaux-Meriadeck,Credit,Complete,645.0,Premium,46337.64,,False,False,False,0.03558338046348194,False,0.11462984324678945,False,2022.0,6.0,2.0,Sunday,293.13,0.0,Medium,24894.690000000002,15,-136.53400000000002,6,0.04519774011299435
TXN001168,CLI0047,2022-07-18 21:58:00,-94.24,MAD,10.85,-8.69,Retrait DAB,Credit Immobilier,Lyon-Part-Dieu,Debit,En attente,397.0,Risque,35347.74,,False,False,False,0.00856721877666698,False,-1.8654635693884296,False,2022.0,7.0,3.0,Monday,-8.685714285714285,-0.004285714285714448,High,242832.69,18,-11814.642777777779,7,0.04013377926421405
TXN000361,CLI0131,2022-09-20 01:33:00,-403.65,EUR,1.0,-403.65,Paiement CB,Compte Courant,Marseille-Vieux-Port,Debit,Complete,838.0,Premium,19746.47,,False,False,False,-0.013011815705914058,False,1.655589636144359,False,2022.0,9.0,3.0,Tuesday,-403.65,0.0,Low,24821.3,16,-536.89375,6,0.05572755417956656
TXN001729,CLI0070,2024-08-09 14:05:00,374.23,EUR,1.0,374.23,Remboursement credit,PEA,Nantes-Commerce,Credit,Complete,645.0,Risque,34827.68,,False,False,False,0.04123949919441281,False,0.11462984324678945,False,2024.0,8.0,3.0,Friday,374.23,0.0,Medium,211701.12000000002,13,15569.852307692308,7,0.085
TXN001928,CLI0028,2022-06-02 00:20:00,-2581.55,EUR,1.0,-2581.55,Remboursement credit,Livret A,,Debit,Complete,667.0,Standard,3656.29,,False,False,False,-0.16490405965282348,False,0.2902832911418492,False,2022.0,6.0,2.0,Thursday,-2581.55,0.0,Medium,21689.84,13,-396.34307692307686,6,
TXN000524,CLI0006,2022-02-15 07:53:00,474.78,EUR,1.0,474.78,Paiement CB,Compte Epargne,Toulouse-Capitole,Credit,Complete,620.0,Standard,32822.45,,False,False,False,0.048252110025425135,False,-0.08497634754305118,False,2022.0,2.0,1.0,Tuesday,474.78,0.0,Medium,21467.420000000002,16,-157.87375,6,0.06806282722513089
TXN000112,CLI0111,2024-01-20 12:23:00,-183.47,CHF,0.97,-189.14,Depot especes,Credit Consommation,Paris-Centre,Debit,Complete,645.0,Standard,14501.22,,False,False,False,0.0023440933221545008,False,0.11462984324678945,False,2024.0,1.0,1.0,Saturday,-189.1443298969072,0.004329896907222519,Medium,108093.2,14,-6086.592857142858,6,0.06578947368421052
TXN001381,CLI0122,2023-12-14 09:41:00,-711.73,EUR,1.0,-711.73,Prelevement,Assurance Vie,Nantes-Commerce,Debit,Complete,824.0,Premium,48179.06,,False,False,False,-0.03449809263100881,False,1.5438101693020483,False,2023.0,12.0,4.0,Thursday,-711.73,0.0,Low,39885.13,22,211.56227272727273,8,0.085
TXN000619,CLI0111,2023-08-19 01:31:00,-88888.0,GBP,0.86,-1429.14,Remboursement credit,Credit Auto,Paris-Centre,Debit,Complete,617.0,Standard,3129.16,,True,False,True,-6.184133756880309,True,-0.10892909043783205,False,2023.0,8.0,3.0,Saturday,-103358.13953488372,101928.99953488373,Medium,108093.2,14,-6086.592857142858,6,0.06578947368421052
TXN001652,CLI0113,2023-05-10 15:32:00,837.81,EUR,1.0,837.81,Interets,Credit Consommation,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,28556.77,,False,False,False,0.07357073866771657,False,0.0986613479836022,False,2023.0,5.0,2.0,Wednesday,837.81,0.0,Medium,12732.239999999998,11,817.2945454545454,6,0.04013377926421405
TXN000775,CLI0053,2023-07-06 20:44:00,1954.44,EUR,1.0,1954.44,Prelevement,Credit Immobilier,Paris-Centre,Credit,Complete,645.0,Standard,7759.22,,False,False,False,0.15144733371727692,False,0.11462984324678945,False,2023.0,7.0,3.0,Thursday,1954.44,0.0,Medium,18476.480000000003,15,250.66933333333336,7,0.06578947368421052
TXN000317,CLI0040,2023-11-11 01:05:00,-266.08,EUR,1.0,-266.08,Virement,Assurance Vie,Nice-Massena,Debit,Complete,491.0,Risque,28790.62,,False,False,False,-0.0034173366206593035,False,-1.1149442920186288,False,2023.0,11.0,4.0,Saturday,-266.08,0.0,High,22387.77,19,434.80368421052634,7,0.07633587786259542
TXN001770,CLI0041,2022-08-28 02:20:00,2775.98,EUR,1.0,2775.98,Depot especes,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,643.0,Standard,7666.57,,False,False,False,0.20874360723403343,False,0.0986613479836022,False,2022.0,8.0,3.0,Sunday,2775.98,0.0,Medium,17809.0,14,-109.58714285714287,7,0.04519774011299435
TXN000765,CLI0104,2023-05-09 12:31:00,165.29,EUR,1.0,165.29,Retrait DAB,Credit Immobilier,Nantes-Commerce,Credit,Complete,645.0,Standard,18831.04,,False,False,False,0.02666749614089004,False,0.11462984324678945,False,2023.0,5.0,2.0,Tuesday,165.29,0.0,Medium,11448.21,10,134.90699999999998,6,0.085
TXN000687,CLI0112,2022-09-25 06:12:00,1621.04,EUR,1.0,1621.04,Prelevement,PEA,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,48851.38,,False,False,False,0.12819517607372138,False,0.04277161456244682,False,2022.0,9.0,3.0,Sunday,1621.04,0.0,Medium,28989.629999999997,17,190.4158823529412,7,0.05572755417956656
TXN001399,CLI0006,2024-02-09 17:29:00,465.08,EUR,1.0,465.08,Retrait DAB,Livret A,Toulouse-Capitole,Credit,Complete,620.0,Standard,6426.27,,False,False,False,0.04757560753849506,False,-0.08497634754305118,False,2024.0,2.0,1.0,Friday,465.08,0.0,Medium,21467.420000000002,16,-157.87375,6,0.06806282722513089
TXN000233,CLI0045,2023-10-14 23:44:00,1108.41,EUR,1.0,1108.41,Depot especes,PEA,Bordeaux-Meriadeck,Credit,En attente,704.0,Standard,28223.96,,False,False,False,0.09244306577733304,False,0.5857004535108133,False,2023.0,10.0,4.0,Saturday,1108.41,0.0,Low,24235.3,17,-630.9223529411764,7,0.04519774011299435
TXN000836,CLI0015,2022-06-08 22:29:00,249.16,EUR,1.0,249.16,Retrait DAB,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,648.0,Standard,8324.74,,False,False,False,0.03251680166448033,False,0.13858258614157032,False,2022.0,6.0,2.0,Wednesday,249.16,0.0,Medium,10808.05,11,-300.23181818181814,5,0.04013377926421405
TXN001595,CLI0100,2023-06-07 10:45:00,-324.96,GBP,0.86,-377.86,Retrait DAB,Credit Consommation,Lille-Grand-Place,Debit,Complete,656.0,Standard,27311.4,,False,False,False,-0.007523776458849315,False,0.20245656719431931,False,2023.0,6.0,2.0,Wednesday,-377.86046511627904,0.00046511627903100816,Medium,32263.120000000003,21,-122.9685714285714,7,0.04205607476635514
TXN000262,CLI0055,2023-02-28 08:41:00,-216.56,EUR,1.0,-216.56,Retrait DAB,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,703.0,Standard,6702.47,,False,False,False,3.6313188905392566e-05,False,0.5777162058792197,False,2023.0,2.0,1.0,Tuesday,-216.56,0.0,Low,-83583.67000000001,16,6278.191875,8,0.04519774011299435
TXN001715,CLI0131,2023-04-15 18:53:00,365.65,USD,1.08,338.56,Paiement CB,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,838.0,Premium,36551.83,,False,False,False,0.04064110833483961,False,1.655589636144359,False,2023.0,4.0,2.0,Saturday,338.5648148148148,-0.004814814814778856,Low,24821.3,16,-536.89375,6,0.05572755417956656
TXN000820,CLI0140,2022-04-02 03:34:00,-925.38,EUR,1.0,-925.38,Prelevement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,609.0,Standard,45617.13,,False,False,False,-0.049398582974577006,False,-0.17280307149058105,False,2022.0,4.0,2.0,Saturday,-925.38,0.0,Medium,13867.59,11,-150.51909090909086,6,0.05572755417956656
TXN000357,CLI0088,2023-01-01 15:20:00,1092.94,EUR,1.0,1092.94,Prelevement,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,413.0,Standard,37333.2,,False,False,False,0.0913641489244662,False,-1.7377156072829316,False,2023.0,1.0,1.0,Sunday,1092.94,0.0,High,12120.8,10,227.80599999999995,6,0.04519774011299435
TXN001969,CLI0115,2022-07-20 18:08:00,-1610.33,EUR,1.0,-1610.33,Virement international,Credit Consommation,Toulouse-Capitole,Debit,Complete,709.0,Standard,18681.61,,False,False,False,-0.09716872508001602,False,0.6256216916687815,False,2022.0,7.0,3.0,Wednesday,-1610.33,0.0,Low,10488.029999999999,10,65.559,7,0.06806282722513089
TXN001617,CLI0061,2022-06-28 04:27:00,2649.48,EUR,1.0,2649.48,Depot especes,PEA,Marseille-Vieux-Port,Credit,Complete,341.0,Risque,48173.27,,False,False,False,0.19992117789417208,False,-2.3125814367576725,False,2022.0,6.0,2.0,Tuesday,2649.48,0.0,High,24671.9,13,103.00000000000007,6,0.05572755417956656
TXN000757,CLI0057,2022-10-29 19:18:00,480.32,USD,1.08,444.74,Interets,Compte Courant,Nice-Massena,Credit,Complete,435.0,Risque,15513.68,,False,False,False,0.048638483610743966,False,-1.5620621593878719,False,2022.0,10.0,4.0,Saturday,444.7407407407407,-0.0007407407406958555,High,6995.71,9,-379.13666666666666,7,0.07633587786259542
TXN000017,CLI0069,2022-12-25 15:33:00,1971.95,USD,1.08,1825.88,Virement,Credit Immobilier,Marseille-Vieux-Port,Credit,Rejete,647.0,Standard,21850.66,,False,False,False,0.15266852531997235,False,0.13059833850997668,False,2022.0,12.0,4.0,Sunday,1825.8796296296296,0.0003703703705468797,Medium,26754.36,19,-591.3526315789474,8,0.05572755417956656
TXN001477,CLI0148,2022-11-12 04:20:00,-1572.54,EUR,1.0,-1572.54,Remboursement credit,Compte Courant,Lille-Grand-Place,Debit,Complete,713.0,Standard,26653.82,,False,False,False,-0.09453315508196573,False,0.6575586821951559,False,2022.0,11.0,4.0,Saturday,-1572.54,0.0,Low,19508.75,18,-509.2705555555556,8,0.04205607476635514
TXN001313,CLI0034,2024-01-23 18:50:03,-154.05,GBP,0.86,-179.13,Retrait DAB,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,457.0,Risque,35700.14,,False,False,False,0.00439591839076099,False,-1.386408711492812,False,2024.0,1.0,1.0,Tuesday,-179.1279069767442,-0.0020930232557816453,High,11456.22,13,26.430769230769222,6,0.04519774011299435
TXN001872,CLI0122,2022-02-16 06:43:00,588.76,EUR,1.0,588.76,Depot especes,PEA,Nantes-Commerce,Credit,Complete,824.0,Premium,11310.0,,False,False,False,0.056201362959475705,False,1.5438101693020483,False,2022.0,2.0,1.0,Wednesday,588.76,0.0,Low,39885.13,22,211.56227272727273,8,0.085
TXN001244,CLI0127,2024-04-29 17:04:00,168.38,USD,1.08,155.91,Virement,Credit Consommation,Nice-Massena,Credit,Complete,645.0,Standard,24624.11,,False,False,False,0.026883000541365703,False,0.11462984324678945,False,2024.0,4.0,2.0,Monday,155.9074074074074,0.0025925925926060245,Medium,32951.009999999995,20,123.45549999999999,8,0.07633587786259542
TXN001739,CLI0098,2023-04-03 18:03:00,-2477.73,EUR,1.0,-2477.73,Prelevement,PEA,Bordeaux-Meriadeck,Debit,Complete,580.0,Standard,38961.38,,False,False,False,-0.15766339076693883,False,-0.4043462528067962,False,2023.0,4.0,2.0,Monday,-2477.73,0.0,Medium,25020.480000000003,15,-866.908,8,0.04519774011299435
TXN001347,CLI0003,2024-02-03 10:00:00,1015.86,USD,1.08,940.61,Virement international,Credit Consommation,Lyon-Part-Dieu,Credit,Complete,587.0,Standard,16692.64,,False,False,False,0.08598839514172697,False,-0.3484565193856408,False,2024.0,2.0,1.0,Saturday,940.6111111111111,-0.001111111111072205,Medium,20457.45,13,-777.8269230769231,7,0.04013377926421405
TXN000583,CLI0137,2024-03-06 00:58:00,481.16,GBP,0.86,559.49,Retrait DAB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,46822.49,,False,False,False,0.048697067331261626,False,0.7533696537742794,False,2024.0,3.0,1.0,Wednesday,559.4883720930233,0.0016279069767506371,Low,18372.42,16,234.97874999999996,6,0.05572755417956656
TXN001632,CLI0055,2023-06-11 08:30:00,99999.99,EUR,1.0,-2309.67,Remboursement credit,Livret A,Bordeaux-Meriadeck,Debit,Rejete,703.0,Standard,39672.27,,True,False,True,6.989391499431454,True,0.5777162058792197,False,2023.0,6.0,2.0,Sunday,99999.99,-102309.66,Low,-83583.67000000001,16,6278.191875,8,0.04519774011299435
TXN001509,CLI0141,2022-12-08 10:41:00,1122.89,EUR,1.0,1122.89,Depot especes,Credit Consommation,Lille-Grand-Place,Credit,Complete,726.0,Premium,46990.84,,False,False,False,0.09345293753101835,False,0.7613539014058731,False,2022.0,12.0,4.0,Thursday,1122.89,0.0,Low,126798.31,15,5717.172666666667,5,0.04205607476635514
TXN000960,CLI0092,2023-03-23 13:03:00,-1759.73,EUR,1.0,-1759.73,Interets,PEA,Nantes-Commerce,Debit,Rejete,717.0,Standard,22077.93,,False,False,False,-0.10758825822922777,False,0.6894956727215305,False,2023.0,3.0,1.0,Thursday,-1759.73,0.0,Low,44551.54,19,-581.2315789473685,6,0.085
TXN001344,CLI0065,2024-10-16 14:42:03,2901.33,EUR,1.0,2901.33,Remboursement credit,PEA,Bordeaux-Meriadeck,Credit,Complete,660.0,Standard,40807.48,,False,False,False,0.21748583267080512,False,0.2343935577206938,False,2024.0,10.0,4.0,Wednesday,2901.33,0.0,Medium,29933.670000000002,19,179.4542105263158,8,0.04519774011299435
TXN000797,CLI0072,2023-05-22 21:52:00,-1316.02,GBP,0.86,-1530.26,Prelevement,Livret A,Marseille-Vieux-Port,Debit,Complete,606.0,Standard,25166.46,,False,False,False,-0.07664280271626428,False,-0.19675581438536194,False,2023.0,5.0,2.0,Monday,-1530.2558139534883,-0.004186046511676977,Medium,30859.34,16,178.84249999999997,7,0.05572755417956656
TXN000712,CLI0012,,2250.57,EUR,1.0,2250.57,Interets,Compte Epargne,Lille-Grand-Place,Credit,Complete,778.0,Premium,12605.23,,False,False,False,0.1721001874754836,False,1.1765347782487416,False,,,,,2250.57,0.0,Low,18831.190000000002,11,306.97727272727275,5,0.04205607476635514
TXN001868,CLI0048,2023-06-04 10:55:00,2770.05,EUR,1.0,2770.05,Prelevement,Compte Epargne,Toulouse-Capitole,Credit,Complete,670.0,Standard,49939.8,,False,False,False,0.20833003406418854,False,0.3142360340366301,False,2023.0,6.0,2.0,Sunday,2770.05,0.0,Medium,11133.28,15,139.11866666666668,6,0.06806282722513089
TXN001441,CLI0117,2023-08-29 04:34:00,2361.42,CHF,0.97,2434.45,Prelevement,Credit Consommation,Lille-Grand-Place,Credit,Complete,645.0,Standard,28310.46,,False,False,False,0.17983114630808147,False,0.11462984324678945,False,2023.0,8.0,3.0,Tuesday,2434.453608247423,-0.003608247423017019,Medium,27208.629999999997,13,-908.4238461538462,6,0.04205607476635514
TXN000856,CLI0112,2024-03-07 00:35:00,6307.96,CHF,0.97,6503.05,Virement international,Livret A,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,28966.62,,True,False,True,0.455072808655405,False,0.04277161456244682,False,2024.0,3.0,1.0,Thursday,6503.051546391753,-0.001546391752526688,Medium,28989.629999999997,17,190.4158823529412,7,0.05572755417956656
TXN000938,CLI0019,2024-12-17 15:12:00,6692.74,EUR,1.0,6692.74,Virement international,Credit Auto,Lille-Grand-Place,Credit,Complete,505.0,Risque,17888.61,,True,False,True,0.48190833720395715,False,-1.003164825176318,False,2024.0,12.0,4.0,Tuesday,6692.74,0.0,High,28863.049999999996,9,3087.6077777777778,5,0.04205607476635514
TXN001802,CLI0016,2023-01-02 08:34:00,-2509.01,GBP,0.86,-2917.45,Virement,Livret A,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,127.18,,False,False,False,-0.1598449369309773,False,0.6815114250899368,False,2023.0,1.0,1.0,Monday,-2917.4534883720935,0.0034883720936704776,Low,20728.21,15,-638.6980000000001,8,0.04519774011299435
TXN000857,CLI0038,2023-10-11 00:09:00,7192.71,USD,1.08,6659.92,Virement international,Credit Auto,Bordeaux-Meriadeck,Credit,Complete,516.0,Risque,5768.98,,True,False,True,0.5167775071411151,False,-0.9153381012287882,False,2023.0,10.0,4.0,Wednesday,6659.916666666666,0.0033333333340124227,High,24983.12,15,1016.6893333333334,6,0.04519774011299435
TXN000606,CLI0141,2023-06-07 05:15:00,2896.9,EUR,1.0,2896.9,Remboursement credit,Livret A,Lille-Grand-Place,Credit,Complete,726.0,Premium,10490.31,,False,False,False,0.2171768732875989,False,0.7613539014058731,False,2023.0,6.0,2.0,Wednesday,2896.9,0.0,Low,126798.31,15,5717.172666666667,5,0.04205607476635514
TXN000714,CLI0121,2022-12-16 00:38:00,-68.25,GBP,0.86,-79.36,Paiement CB,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,818.0,Premium,33602.47,,False,False,False,0.01037982698649304,False,1.4959046835124865,False,2022.0,12.0,4.0,Friday,-79.36046511627907,0.0004651162790736407,Low,24350.989999999998,15,339.64066666666673,7,0.05572755417956656
TXN001606,CLI0099,2022-08-23 01:58:00,137.91,EUR,1.0,137.91,Interets,Credit Auto,Nantes-Commerce,Credit,Complete,664.0,Standard,6172.97,,False,False,False,0.024757945822112146,False,0.2663305482470683,False,2022.0,8.0,3.0,Tuesday,137.91,0.0,Medium,100699.37000000001,14,-6830.029285714286,8,0.085
TXN000137,CLI0006,2022-01-07 23:13:00,-1756.02,EUR,1.0,-1756.02,Remboursement credit,PEA,Toulouse-Capitole,Debit,Complete,620.0,Standard,27104.06,,False,False,False,-0.10732951346360811,False,-0.08497634754305118,False,2022.0,1.0,1.0,Friday,-1756.02,0.0,Medium,21467.420000000002,16,-157.87375,6,0.06806282722513089
TXN001326,CLI0107,2023-06-07 06:00:00,-2973.53,EUR,1.0,-2973.53,Depot especes,Compte Courant,Lille-Grand-Place,Debit,Complete,420.0,Risque,24184.96,,False,False,False,-0.1922417343772413,False,-1.6818258738617762,False,2023.0,6.0,2.0,Wednesday,-2973.53,0.0,High,11043.29,10,-361.45500000000004,7,0.04205607476635514
TXN000871,CLI0008,2022-02-21 23:46:00,-435.12,EUR,1.0,-435.12,Prelevement,PEA,Nantes-Commerce,Debit,Complete,744.0,Premium,32660.88,,False,False,False,-0.015206612949593402,False,0.9050703587745583,False,2022.0,2.0,1.0,Monday,-435.12,0.0,Low,16691.41,9,-82.44555555555553,6,0.085
TXN000800,CLI0016,2023-09-16 03:17:00,1122.55,EUR,1.0,1122.55,Remboursement credit,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,716.0,Standard,44765.8,,False,False,False,0.09342922507271358,False,0.6815114250899368,False,2023.0,9.0,3.0,Saturday,1122.55,0.0,Low,20728.21,15,-638.6980000000001,8,0.04519774011299435
TXN001044,CLI0020,2023-01-20 01:13:00,-164.93,EUR,1.0,-164.93,Retrait DAB,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,660.0,Standard,21342.99,,False,False,False,0.0036371197250084884,False,0.2343935577206938,False,2023.0,1.0,1.0,Friday,-164.93,0.0,Medium,15573.34,13,45.60769230769228,7,0.04519774011299435
TXN001930,CLI0085,,176.41,EUR,1.0,176.41,Retrait DAB,Assurance Vie,Toulouse-Capitole,Credit,En attente,390.0,Risque,21088.49,,False,False,False,0.02744303301250473,False,-1.9213533028095848,False,,,,,176.41,0.0,High,30829.010000000002,16,-724.453125,8,0.06806282722513089
TXN000879,CLI0120,2024-03-30 06:16:00,560.23,EUR,1.0,560.23,Interets,Assurance Vie,Lyon-Part-Dieu,Credit,Rejete,718.0,Standard,5234.44,,False,False,False,0.05421160873760816,False,0.6974799203531241,False,2024.0,3.0,1.0,Saturday,560.23,0.0,Low,4895.46,4,-722.215,3,0.04013377926421405
TXN000768,CLI0112,2022-07-23 10:04:00,362.61,EUR,1.0,362.61,Paiement CB,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,35067.02,,False,False,False,0.04042909106058524,False,0.04277161456244682,False,2022.0,7.0,3.0,Saturday,362.61,0.0,Medium,28989.629999999997,17,190.4158823529412,7,0.05572755417956656
TXN001579,CLI0084,2022-01-30 09:20:00,-1299.59,EUR,1.0,-1299.59,Remboursement credit,Credit Auto,,Debit,Complete,684.0,Standard,44633.93,,False,False,False,-0.07549693303994869,False,0.4260155008789408,False,2022.0,1.0,1.0,Sunday,-1299.59,0.0,Medium,-185677.55,12,-17044.989166666666,7,
TXN000393,CLI0018,2022-09-23 05:55:00,-142.26,GBP,0.86,-165.42,Virement,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,328.0,Risque,28593.51,,False,False,False,0.005218182753740955,False,-2.4163766559683895,False,2022.0,9.0,3.0,Friday,-165.41860465116278,-0.0013953488372067113,High,8938.21,11,-784.7809090909091,8,0.04519774011299435
TXN000016,CLI0111,2022-02-22 02:14:00,7702.91,EUR,1.0,7702.91,Virement international,Compte Courant,Paris-Centre,Credit,Rejete,617.0,Standard,33646.85,,True,False,True,0.5523601431031488,False,-0.10892909043783205,False,2022.0,2.0,1.0,Tuesday,7702.91,0.0,Medium,108093.2,14,-6086.592857142858,6,0.06578947368421052
TXN001065,CLI0082,2024-04-07 15:48:00,1418.55,EUR,1.0,1418.55,Remboursement credit,Credit Auto,Paris-Centre,Credit,Complete,813.0,Premium,43679.76,,False,False,False,0.11407301230274489,False,1.4559834453545184,False,2024.0,4.0,2.0,Sunday,1418.55,0.0,Low,13697.67,12,211.15083333333337,5,0.06578947368421052
TXN001332,CLI0124,2022-04-27 13:25:00,-2454.43,USD,1.08,-2272.62,Prelevement,Credit Auto,Toulouse-Capitole,Debit,Rejete,585.0,Standard,16755.91,,False,False,False,-0.1560383899478181,False,-0.36442501464882804,False,2022.0,4.0,2.0,Wednesday,-2272.62037037037,0.00037037037009213236,Medium,27040.2,12,-340.51166666666666,5,0.06806282722513089
TXN000565,CLI0098,2024-01-02 13:22:00,-216.53,EUR,1.0,-216.53,Prelevement,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,580.0,Standard,29667.33,,False,False,False,3.8405464638166086e-05,False,-0.4043462528067962,False,2024.0,1.0,1.0,Tuesday,-216.53,0.0,Medium,25020.480000000003,15,-866.908,8,0.04519774011299435
